event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,weapon_key,weapon,kills,damage,knockdowns,times_knocked,fwr_pct,shots,hits,accuracy,playtime,playtime_seconds,max_kill_range,max_damage_range,icon,stage,game_label,game_number,map_name,stats_url,replay_url,title
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Prowler,Prowler Burst PDW,6,1031,13,2,86.67,332,76,22.89%,0h 16m 17s,977,14.88,42.79,Prowler_Burst_PDW_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Peacekeeper,Peacekeeper,4,816,6,1,85.71,36,86,-,0h 3m 26s,206,4.68,25.81,Peacekeeper_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Flatline,VK-47 Flatline,1,768,1,4,20.0,439,45,10.25%,0h 24m 24s,1464,4.22,135.31,VK-47_Flatline_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,TripleTake,Triple Take,2,2078,5,1,83.33,174,101,58.05%,0h 28m 54s,1734,38.44,277.47,Triple_Take_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Sentinel,Sentinel,0,2090,1,,,130,27,20.77%,0h 29m 47s,1787,0,471.33,Sentinel_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,ArcStar,Arc Star,0,913,2,,,-,25,-,0h 0m 0s,0,0,84.92,Arc_Star.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Alternator,Alternator SMG,0,94,1,1,50.0,13,7,53.85%,0h 1m 38s,98,0,9.05,Alternator_SMG_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,C.A.R.,C.A.R.,0,0,,1,,195,-,0%,0h 5m 57s,357,0,0,C.A.R._SMG_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,Longbow,Longbow DMR,0,264,,1,,21,5,23.81%,0h 2m 18s,138,0,237.4,Longbow_DMR_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,G7Scout,G7 Scout,0,1186,,1,,345,39,11.3%,0h 22m 17s,1337,0,244.23,G7_Scout_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,R-301,R-301 Carbine,0,402,,1,,180,32,17.78%,0h 3m 46s,226,0,211.28,R-301_Carbine_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,30-30,30-30 Repeater,0,867,,,,189,17,8.99%,0h 24m 3s,1443,0,201.43,30-30_Repeater_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,ChargeRifle,Charge Rifle,0,90,,,,22,1,4.55%,0h 6m 27s,387,0,234.3,Charge_Rifle_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,R-99,R-99 SMG,0,37,,,,31,4,12.9%,0h 1m 13s,73,0,11.65,R-99_SMG_Icon.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,,Y4-Split1,EWC,Global,Day1,A,6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,game,ThermiteGrenade,Thermite Grenade,0,50,,,,-,14,-,0h 0m 0s,0,0,20.89,Thermite_Grenade.svg,A,Game #8,8,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/6222816c506ae116d265a92079a71722,https://apexlegendsstatus.com/algs/game/6222816c506ae116d265a92079a71722,A - Game #8 - World's Edge
