event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,score_rank,team,placement,kills,total_points,placement_points_reported,placement_points_rule,score_check
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,10,MDY-White,13,2,3,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,11,GEARED GAMING,18,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,12,PassionUA,8,0,2,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,13,HAO,10,0,2,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,14,OMiT,11,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,15,NORTHEPTION,12,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,16,BR DEM0NZ,14,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,17,WMNDY,15,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,18,KINOTROPE gaming,17,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,19,Tom Yum Kung,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #3,3,Storm Point,587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/587ddd6d293203ae16ce44958d7418e7,https://apexlegendsstatus.com/algs/game/587ddd6d293203ae16ce44958d7418e7,Losers Round 1 - Game #3 - Storm Point,20,Never To Change,20,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,1,wonton dumpling,1,7,19,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,2,Natus Vincere,3,7,14,7,7,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,3,WMNDY,2,3,12,9,9,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,4,OMiT,6,8,11,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,5,PassionUA,4,5,10,5,5,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,6,Disguised,7,5,8,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,7,NORTHEPTION,5,3,7,4,4,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,8,KINOTROPE gaming,14,5,6,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,9,GEARED GAMING,10,3,5,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,10,Tom Yum Kung,11,3,4,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,11,Boogie Boarders,9,1,3,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,12,LG,12,2,3,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,13,Cloud9,16,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,14,MDY-White,8,0,2,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,15,Oxygen Esports,13,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,16,HEROEZ,15,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,17,BR DEM0NZ,17,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,18,Never To Change,18,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,19,RIDDLE ORDER,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #4,4,World's Edge,9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/9def6396d610799f8d5af453dd8aebfc,https://apexlegendsstatus.com/algs/game/9def6396d610799f8d5af453dd8aebfc,Losers Round 1 - Game #4 - World's Edge,20,HAO,20,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,1,GEARED GAMING,1,10,22,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,2,RIDDLE ORDER,2,6,15,9,9,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,3,PassionUA,3,4,11,7,7,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,4,Oxygen Esports,4,6,11,5,5,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,5,Cloud9,6,6,9,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,6,HEROEZ,7,4,7,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,7,OMiT,5,2,6,4,4,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,8,KINOTROPE gaming,9,3,5,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,9,BR DEM0NZ,13,4,5,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,10,Boogie Boarders,8,2,4,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,11,WMNDY,12,3,4,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,12,Natus Vincere,14,2,3,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,13,Disguised,16,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,14,MDY-White,17,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,15,Never To Change,10,0,2,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,16,Tom Yum Kung,15,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,17,LG,11,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,18,HAO,18,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,19,wonton dumpling,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #5,5,World's Edge,ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/ad548a579c107555c8a0fe3f750068cd,https://apexlegendsstatus.com/algs/game/ad548a579c107555c8a0fe3f750068cd,Losers Round 1 - Game #5 - World's Edge,20,NORTHEPTION,20,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #6,6,World's Edge,6c09947e631313635b38200dd2dee76c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/6c09947e631313635b38200dd2dee76c,https://apexlegendsstatus.com/algs/game/6c09947e631313635b38200dd2dee76c,Losers Round 1 - Game #6 - World's Edge,1,Natus Vincere,1,7,19,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound1,Losers Round 1,Game #6,6,World's Edge,6c09947e631313635b38200dd2dee76c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound1/6c09947e631313635b38200dd2dee76c,https://apexlegendsstatus.com/algs/game/6c09947e631313635b38200dd2dee76c,Losers Round 1 - Game #6 - World's Edge,2,GEARED GAMING,2,9,18,9,9,ok
